Estimators,MSE,RMSE,MAE,MDAE,EVS,R2
,0.0013522424650564704,0.03649179694612694,0.029281044356984844,0.02765393523333454,0.7318356619330971,0.5467693333781426
,0.0015029716020760644,0.038408634650678536,0.031100006667137067,0.030080023176134615,0.6790954835804989,0.49751814200396866
,0.001992787775715989,0.04434870117775468,0.03820511996119287,0.03845206578828039,0.7065692707054575,0.3326180473829734
