Model 1,Model 2,Model 3,Actual
22.42824133976198,23.34162059274601,24.867853194489268,9.007999999999578
136.32934905034023,137.2535925223834,135.80342140515123,139.70800000000068
74.62090975330234,75.67885598266422,71.65470249922872,61.387000000000285
193.1261710317588,194.02318536713224,197.7638606222905,191.93999999999977
87.65704327611762,87.45704576307386,91.49298348395305,118.78900000000094
101.11836277784839,101.2392606101622,101.13457534422143,76.49900000000078
41.70814991392438,42.06043549019935,44.56636614736064,70.10499999999968
50.222482109181364,49.7799440745838,67.30346014748372,83.08600000000054
21.88271186524459,22.029514022837667,21.183447935542457,10.929999999999243
14.275392961443703,15.46264802816624,10.651812838692342,7.205999999999998
19.649321270716737,19.636576207447135,24.155921229795744,25.69000000000116
46.39473551537359,46.68439198716584,45.528323454311945,29.05299999999994
33.19551631683265,33.950177952808794,32.43472481467284,21.208999999999918
89.90434011077107,90.33210496140956,91.11317666640808,128.95500000000092
167.10272041126686,168.92513291530577,169.23103872001136,203.38400000000024
214.28885155308458,215.90516545415053,217.68627729505837,270.7120000000007
129.75618603031063,129.84390879079146,134.9274034516992,122.69400000000053
304.1115813494514,302.9478915507529,301.96071013608656,262.66199999999924
51.26983041222976,50.94769103027476,55.49693629375443,54.071000000000204
53.05145656140705,53.17641083509428,58.30465926266426,57.103000000000655
36.69111441925427,36.953328349336324,40.72196028344569,25.85099999999938
12.186288121904525,11.344554389917937,10.169720777777288,3.71900000000029
17.005551190684706,17.314410946945877,17.730870056368882,9.944999999999602
38.60962868759517,38.03417039916158,39.98715359105028,28.607000000000472
23.813743586264415,23.331677767050316,24.846588823729103,16.28800000000047
77.12695494077292,77.77936183189613,91.61790159881312,137.8250000000008
58.55638510090157,59.33637760784453,56.56664550898014,36.25799999999973
133.33382805144106,133.42779585603904,138.44954269962503,145.84000000000117
172.50977806283657,173.06922582440313,171.6179236844329,184.2859999999999
138.07631372408892,137.53918157852203,141.7496545340889,104.26300000000003
110.76426745438505,111.37666082240585,112.0947031088148,130.32700000000017
9.23278435597506,7.3428706144565075,7.839854853460603,2.0040000000001417
0.1665195508005087,-0.02318034463570896,-0.29060521505361364,0.0
15.948969126934537,15.622091739879286,14.482511853054499,16.10599999999992
38.72531767615495,38.6310286590881,34.56416223890762,24.25300000000079
65.67902317278745,64.99445448777035,64.88880057658885,76.8560000000004
36.81164672604711,35.81223565046693,41.57358095133814,39.20599999999927
13.24794503337201,14.409172462659651,22.805842282523535,12.939000000000437
57.556266861529444,57.32080553582671,56.4774872079155,45.89599999999975
153.132306488992,154.13849594676222,136.0880633944751,105.38699999999955
214.08902608326892,213.74961771026378,214.55284520916317,266.39700000000084
135.29215988519513,134.68041077824182,132.26956514415687,101.33700000000093
169.4621094519297,170.2149725609402,169.49619276310287,184.43599999999998
-0.03861475515316883,-0.29238765264548877,-0.600524865647237,0.001
-1.6106778457547009,-2.0692545952305084,-1.1158977379521495,0.0
8.785150269018628,8.929828655072475,13.791471932810254,10.830999999999381
71.61966525147125,72.28919986927066,78.33030182867564,76.36900000000068
46.4279485684195,45.60803568595955,42.018776977819485,44.66300000000036
68.97771215746667,69.07110236921248,69.90397816197445,136.67900000000083
63.59883955320111,64.01131438535857,67.74395194464995,88.45800000000051
183.00677890362277,185.1925539013204,180.37589340373927,299.04299999999967
310.6091830930567,307.15692364227385,318.90055352848503,457.1500000000004
106.38074077113916,106.10199590397293,90.83233129541416,46.57099999999917
146.49557726249776,146.14245966050373,151.7491577499098,104.82300000000042
66.5456112207988,66.98973047290404,72.21808171806718,82.97099999999942
-8.00557672141912,-8.64583725662933,2.5411967991589326,6.2689999999999735
0.5411813197644875,0.7118949044903419,-0.301365722204757,0.0
17.587431496784056,18.129865606169826,21.605245789265183,19.44700000000036
19.194362741385685,19.74730736289767,23.22743853882724,33.861000000000786
42.32507505089799,42.034306859428064,39.89431970316147,30.125999999999223
46.94155074637352,47.231762947157584,48.58012201275234,51.668000000000006
74.36796415448045,74.51435429952544,75.82438596632602,100.03700000000003
53.75177627002108,55.10807139614277,49.52818617011952,19.867000000000658
161.36171991671713,161.67261230905655,172.77762651414275,173.8630000000004
165.0575455556082,167.9378184860216,173.0945901484104,217.17200000000105
139.0201861215075,138.8316475396542,135.18601383592716,111.29100000000032
64.78829180915308,64.79656648672687,68.22202765984423,69.35100000000038
35.53953642055571,36.94689883094746,39.905724877504035,30.53300000000098
-8.346213938674994,-7.122805075737031,9.381706413563467,3.2540000000010147
6.253721480675518,7.0313181271806116,11.80055649674738,12.766999999999895
38.182576001735555,38.068041485408365,16.22626068471596,6.500000000000344
115.76840940510229,116.78166223023747,109.37146581569314,75.0060000000012
45.64415448345926,44.79117589053522,48.66327833044883,71.04700000000074
29.73505240700648,29.722069880855774,30.654548726499016,13.221999999999165
52.643262644666244,52.58520905719252,48.68617589248802,32.99799999999954
156.81952313176652,157.2537776762273,147.05281497339496,118.3170000000002
284.5079822921582,283.3751492265527,284.16288301714127,325.2629999999991
122.09939794538361,121.86219206377335,113.13929579963964,75.14400000000087
91.01990556874118,90.87591416133613,91.99723946570876,96.59400000000116
-3.4082482599980923,-2.130135876405773,4.44136272620224,3.7000000000004865
14.011364966631461,14.475926442041224,15.274819864851876,2.6109999999999354
5.859454695474483,6.859077551515558,10.557334786901373,5.5360000000009295
15.508779596052317,15.480713448796545,11.955637709487506,9.789000000000335
31.043995468894554,31.291809867045693,30.122053093255598,28.054999999999662
50.91972478529861,50.67366474424004,49.89703391711808,47.77799999999939
47.07414750407953,46.350064531089856,46.018023529107865,31.421000000001175
70.03455717468698,69.71199125792582,67.34621922025757,48.956999999999994
146.1272174001717,146.8942157100223,140.16299687225253,125.17199999999974
201.9631864931257,202.91389479923114,201.0976340314085,217.18100000000086
161.38067908031618,161.1408665638691,164.1222351201661,138.14300000000063
29.619552603823628,27.44878821388729,27.274195086197007,31.688000000000738
2.4455254017713446,3.061735476443361,5.326559753772101,5.835999999999041
4.2838371511570035,3.125133978682208,0.6737430008956267,0.0
-5.824470885697072,-5.6059373027083526,-2.0214263340569345,0.0040000000000000036
10.865789815130523,11.404550353871748,10.15456241701484,4.662999999999691
86.409703612863,85.92057476525702,84.8054504391552,85.04000000000066
38.6736335813027,38.07248833181911,40.50085849168484,38.833000000000474
42.41107508524473,42.32496276490823,41.83164094090784,33.81900000000033
115.87184262680282,116.1510573681,115.04425922465978,137.3189999999992
131.60152713824343,131.74840646458924,140.59941889708708,124.61399999999978
118.59880350557245,118.15014430459316,129.58290247524533,125.65899999999945
182.569225054783,183.80231073444733,187.97271644644132,171.17999999999995
71.91653755050073,71.91985572389541,70.05272088238918,66.3520000000006
4.483840903410141,5.158670961036875,6.320310548044173,3.6759999999996293
14.405171525986399,15.061721120567174,14.34343480710615,2.140999999999607
12.25173977133985,13.296291897958984,9.83164848193837,8.03999999999932
17.28205297296293,17.457886114680853,12.172883567064112,7.965000000000319
57.9359900609706,57.70204502870882,58.08325098866255,58.40399999999968
57.98876555705278,57.559678072192035,61.11453358993138,80.7930000000004
43.93694573371086,43.75192649494572,41.59042288814793,32.0019999999997
93.18684489507918,92.94854945572027,92.33472994772936,95.40099999999971
73.74082764247709,74.32838890836116,67.94076837427833,58.93500000000025
207.70818309539456,207.55775778177113,202.73346896063978,188.41500000000048
208.81647843286697,207.98346144667943,201.4573333504776,167.60700000000105
271.36975629991844,271.89687800947587,281.5884383651719,294.3569999999994
3.704155134235221,2.8218199808981157,6.622235475465844,5.506000000000911
30.270706403321007,31.71462772313176,40.64829925232107,26.677999999999333
14.860053423556028,14.311371984201024,10.903460551249264,4.193999999999573
26.842195181249707,26.865932772231165,24.946527276332183,21.325999999999368
67.97785297697591,67.13539776204384,65.60305766413202,39.53300000000097
23.917985141319203,23.32265135844792,27.452442285416787,16.716000000000346
38.49541099830889,38.47603441516401,37.61819634849036,22.733999999999938
54.46898302818725,54.35380261121577,55.35461316739812,33.29500000000123
80.88669114795873,81.48477582323711,70.78581663619353,29.358999999999316
196.32726281310266,197.62156920280515,195.44503402314103,228.36599999999922
188.4160549015022,187.76759434213605,185.01521371016375,156.50799999999978
39.62194808940103,40.06847388888073,41.17450273684167,41.104000000000184
53.1986641724393,54.86509526278794,62.39706105299361,66.4820000000007
11.581736948741163,12.073794263775342,14.094009904551067,11.806999999999226
17.845668604642164,17.53445002117218,15.403511148422899,10.835000000000225
52.30373144862109,51.64464257594923,38.06892460698981,26.180999999999614
86.1336948702504,86.37233626216124,85.29475761252579,90.11500000000105
29.74773703681754,29.306587533600922,29.945826991684623,24.97200000000108
41.271710971303236,41.33359266476609,42.57821573252963,30.28799999999975
114.6719610630335,114.78515943735945,118.35792580595066,102.93100000000076
179.0326988564146,178.03799772488264,188.57456213346106,133.57700000000037
173.11792807275498,172.8295324421295,177.1438208132366,200.23500000000033
93.98574433350205,93.71314192331259,78.46009349896994,50.23500000000047
21.0773730488366,18.37372082266326,17.801194895078115,15.808000000000135
-49.75231171143929,-54.1980739350643,-15.99152795168676,3.76200000000095
-78.55611614419587,-92.25225482464266,-33.88118947182681,4.782999999999774
12.347702362312516,10.313609957017857,2.453066950232519,0.0040000000000000036
62.61292055684985,64.37633621950523,72.14041093654544,96.62100000000055
35.504339208168425,34.82487378161105,38.91164600235864,29.03600000000056
68.4294076662662,68.80677754195179,70.28582836004021,98.4660000000008
49.16107636814386,48.92865504206735,45.05298410945981,44.33800000000118
80.28978252488994,80.6664248478378,78.53849796513835,80.74700000000122
166.89427340628615,166.89675135581848,159.8455145831557,165.13799999999955
186.14627574751822,186.87500494198846,192.1912636006497,216.09999999999994
130.99840727990883,131.34831090321958,140.61896177387558,127.72700000000047
137.489638490022,138.10810051741612,135.79855744857593,166.18800000000027
-40.92366345331775,-43.42155155396215,-6.008595897020992,14.473000000000246
-16.236194229991103,-19.26834548477022,-5.450015818771196,0.0
19.89188285731601,20.442151547725043,18.233520301676766,11.264000000000316
83.84945566179923,82.7308491465211,59.14739460542094,42.945999999999785
49.91241276700516,49.14579796320343,47.937012841052145,29.836000000001118
38.949684629840405,38.2203154866524,41.21385097810994,30.48100000000052
69.84092588794745,68.20784035228067,71.37374457851809,65.75600000000104
69.09214024618402,69.24677917175882,67.33936842161904,46.962999999999866
103.80538085344827,102.98267455804789,106.30494222470529,71.09299999999993
197.31769021596196,199.36160222408054,218.09514825110062,260.83899999999943
381.3336228727536,381.8173323626173,367.43313169575583,284.9750000000008
183.7038636961658,185.9525910020836,170.54308752551276,151.5629999999995
-36.06124666856379,-36.11822054058738,-5.415667397491956,12.258999999999961
-38.788505743013715,-46.20496346789584,-14.082645324009556,0.2879999999997815
13.408573819225664,10.260493514337494,2.67892200897985,0.0040000000000000036
123.18636201687345,121.76873042543862,52.73285170722561,44.59799999999926
62.205833732331676,59.94024749900974,61.01543869438979,38.861000000000075
12.245194846180802,13.788258504498332,23.587297331222,15.941000000000855
56.37862339964712,57.02495861949091,66.53828813433992,104.8479999999994
107.08575021182345,107.31848434532931,110.40888891365157,167.29700000000082
92.74568872726378,92.66939457641445,88.80082874775694,74.407000000001
160.04015072021406,159.37835610260615,152.85270919083922,141.49300000000085
159.38603683470245,159.18444115146318,172.40338285134675,132.10999999999999
173.85516744627776,174.5081464946956,174.1973101698848,178.11200000000102
13.743388187171904,14.193650480667246,21.854160477724186,19.317000000000277
3.8454871872806757,6.53888443802506,27.86740608927064,31.029000000000483
-1.2801478996434201,-2.6663113938356267,-0.7968105891300473,0.0040000000000000036
45.13629531192683,44.304614889770306,37.767573217973826,31.590999999999195
41.213690640158525,40.51966010037972,38.9590060537089,32.360999999999734
30.96261970125358,30.909944084643733,29.837480967437664,21.833000000001192
29.032870330860238,28.87418326259032,30.59835436719114,20.905999999999075
52.41004187032305,51.88668003884947,51.45692002604657,44.94699999999929
112.85548334813153,112.50357708223764,121.81711556023409,104.7670000000012
219.99228528725556,219.44842307027284,222.88716177647376,165.5069999999996
120.54134437023818,120.1133126076816,129.0317228792169,126.13400000000082
37.76516319436745,37.46055118442841,38.312066856192565,45.207999999999686
-4.966920040019471,-5.101476624341528,12.627960069920446,14.799999999999846
27.35373002748272,28.051607183341762,46.31036665081844,31.568000000000648
24.516868595807452,22.13821864999414,11.961818636090738,1.58800000000069
66.30992346119858,66.81887483739621,49.022532386128965,39.743999999999225
48.69318361931662,48.583924022385844,42.2216187849614,17.577999999999268
28.87422549434563,27.800855728759032,27.24956177823241,22.19100000000102
41.137145903704855,41.20164850134765,41.4949690609964,29.57700000000115
128.29081216744248,128.91859213998458,134.2861958722354,180.96599999999967
202.65557175412582,202.60437407369352,208.7133260662805,423.9749999999993
161.49073456149046,161.66258321807277,174.08187454818903,177.64499999999924
100.92094131549838,100.67086355913271,112.97175441141297,91.09399999999944
80.92640377711385,81.39770634632784,75.35482161311236,96.89499999999948
11.99805444119944,11.121426790621902,17.821822694609025,13.77800000000081
-14.90874026403515,-17.937416155210233,-3.7789785616125107,0.4900000000003424
5.659424584109987,4.6175292398693015,1.8766128743124533,0.5090000000001457
65.12186651040214,65.06093040154015,68.3601332975776,83.29300000000008
38.44278340496266,37.916947434769725,38.727591834053875,17.483000000000253
77.93288922834944,77.27166331527533,81.6541562660981,119.21299999999998
54.753340638932215,55.0636012300992,62.66662984614358,68.8099999999998
65.88982499886859,65.88811486747224,66.06211381899278,45.80200000000094
112.95028894078104,113.02701069345264,117.62877054311215,88.44199999999925
196.31245424257733,196.75969604985391,203.85425184836274,222.20699999999934
122.80054778750346,122.97086424817455,130.26229581503702,113.32400000000027
113.0645520803001,113.90247391201949,106.17598503008739,111.55799999999986
6.6165047844313,8.247057103519301,14.267491022784448,12.281000000000397
5.32917572039775,4.7450440965240315,9.13065685944392,1.2149999999997996
-9.59206646466177,-9.728181423940596,-3.3111172997978042,0.0040000000000000036
83.04854276680001,81.00775509872739,23.01623483062095,3.5239999999991043
82.213970147605,81.24913530789512,82.67187277798047,70.28299999999936
34.15778856144752,33.518167701868926,35.64723420672957,25.945000000000285
18.594111736414238,19.816221110945452,23.234333571861008,11.550999999999886
58.257566011491775,58.19023193178002,58.028124096297404,37.894000000000034
152.99174106665512,154.26126189039059,142.6397020834805,125.99300000000052
237.64960578194717,239.15121350023418,241.5193190869002,274.4470000000002
192.3930980014849,192.50493298920878,185.88330107682805,180.65300000000093
57.460970691968996,58.18034827815981,63.522506934138654,67.21399999999953
26.118167852676834,25.64439557177829,28.81149535684944,50.497000000001066
199.21701814399523,198.65355395386908,196.93237162086487,177.82300000000106
61.258674660902784,60.505611574085925,66.32960930362697,43.16800000000037
169.44115699197854,170.87238603008737,172.23301617149616,239.7750000000007
137.0890582805095,139.1489150428591,130.50740495284325,158.826000000001
250.13077139363043,249.60462070437083,242.21861607486258,316.0220000000009
121.6900325897954,122.23568343640044,115.17872714246533,121.92900000000105
57.215193133418516,57.9504536529304,53.432000519089556,49.64500000000005
-3.564054716397586,-3.8014367209141002,5.995940290544082,1.7219999999995244
17.802018389691565,17.848228231211188,5.974328191222592,0.688000000000061
14.509523420086605,15.102762677511093,14.662389537073857,26.79100000000004
22.564993150227682,21.665143222400772,16.91031843540208,4.980999999999493
62.432878971806154,61.58890154870449,60.71226880731267,54.992999999999185
168.470669868358,168.1894849229742,168.60826362101497,185.64099999999976
185.58220307439194,185.2330616437246,188.79709896408045,141.94000000000054
239.30829340802322,239.9234199326017,226.4732294330432,330.3089999999997
183.84990880490457,186.02170019879665,173.09273605060287,115.40499999999983
644.4174985806499,647.6972793652822,659.3509643537296,768.9120000000003
105.00458518259418,105.76960829240609,93.37702440707002,117.48100000000044
57.38526759046726,57.29800731097453,56.41893868140656,63.26100000000034
24.32316715683311,23.099609207921123,38.37605878100672,42.81300000000117
1.034282328968609,1.1693092752543501,-0.11746841695618498,0.08200000000000002
3.049256313447778,2.7107613225433798,1.211178630719617,0.5349999999993243
7.7497479412020285,7.469664191555481,13.136614495138057,5.03500000000037
37.10297699470854,36.62368437263942,38.4354088704535,20.53200000000007
48.05639599560589,47.59928887837111,53.846309874435725,47.5920000000001
88.94137075003894,88.91356324033396,94.82349794658836,57.56100000000055
135.2347503630259,135.41613588652578,110.56925942887266,103.0929999999992
280.993419756988,282.1783434712628,285.91930321594594,367.1559999999996
271.9754063332129,272.16226744529786,270.731287886773,145.1739999999994
159.085670942543,159.27194027283556,140.79188385815945,96.08600000000123
11.77464032347546,11.724219985979976,8.031919262031918,1.540999999999188
-3.852778928618818,-3.541398075143054,-1.3885518128976995,0.0
14.687510159002715,14.141016745028207,12.091654732171925,15.470000000000317
14.960714675516453,15.255964589702913,14.620701785034912,11.547999999999252
12.505549296861611,11.742832418846636,15.616256992689115,9.366999999999617
63.00557064479657,62.47962395771924,57.32898395923623,73.44700000000032
54.27830316772927,54.337881284367654,53.28447982141365,44.16800000000105
110.17095259365122,110.27200610719136,108.23252289514845,124.6360000000002
136.8961856596627,135.59166218210189,104.00761220815284,36.68399999999918
233.0393170454674,233.95002443016833,246.05475693038125,260.4689999999992
286.40872107697453,288.4826944880655,273.529886524473,196.57900000000072
313.1819595572406,312.83611001274875,296.29072465986303,317.7440000000004
19.7026575322178,18.87735885697764,3.9060307497089575,0.02299999999999991
-3.51720306165741,-3.8280680349704443,-0.8069946660579583,0.0
17.5017069855018,15.931041470932954,4.779241503310591,0.5879999999999911
36.76232553165785,37.329836097953304,36.257979853619624,48.34699999999957
93.56731417554583,90.17399916558895,63.05247644251956,51.33699999999956
41.259298871068815,42.09677736737716,43.866498426651084,29.47700000000108
152.02299366347538,151.17666824020267,154.07862467158577,125.84099999999998
248.2580573365169,247.5463356107709,244.3919731330362,358.04599999999954
232.36523483967792,231.5639762394011,222.79405882722625,203.9030000000004
135.59550408966243,136.70406899711952,121.51865199023173,101.16900000000122
323.27435315604214,322.3521235328996,325.3490083948156,371.41099999999955
167.5476120853574,168.29602166910942,147.39447985544413,97.97700000000066
13.356436375149261,13.223043286607899,8.272172486411996,5.504000000000488
-0.8497628184467769,-0.25531378927288834,-0.5674584055270578,0.0
14.174787997745703,14.080994317127356,15.306648193340278,25.699000000000957
-5.45142114811733,-5.055905903218812,4.164655334983795,1.5229999999995951
20.730665725520996,20.370101669254172,18.190962857474883,7.722999999999731
74.7351040292373,73.82622942557606,76.28531810122462,91.5770000000004
195.36150103222116,195.3544375994893,195.11871543607134,138.57400000000112
75.47235484597829,74.81865356538862,69.613510076404,55.8260000000004
