Max Depth,Min Samples Leaf,Min Samples Split,MSE,RMSE,MAE,MDAE,EVS,R2
2,1,2,0.0009740854723102408,0.031165716670635286,0.01919923307671762,0.011147728965535307,0.6752081359028252,0.6751577317603493
2,1,2,0.0009684997096911891,0.031075486386609324,0.019167918636476475,0.011156766947032683,0.6761918966979399,0.676135273475762
2,1,2,0.0009632859593320229,0.030991137386328825,0.019155855437636215,0.011144501176301324,0.6765478132922701,0.6764934875879928
2,1,2,0.0009678216542840912,0.031064316415288645,0.019163058546712596,0.011149591570984848,0.6760701598659312,0.6760174590519041
2,1,2,0.0009748756836526645,0.03117501929851639,0.019175403236470975,0.011138564876386257,0.675306410805241,0.6752540596149688
2,1,2,0.0009746634314295473,0.03117353488733523,0.019164667561065874,0.01112787451094651,0.6757219704615751,0.6756682434031793
2,1,2,0.0009737054964635475,0.031159865459616243,0.01916903890593989,0.011127912925758234,0.6760353820855187,0.6759833947581035
2,1,2,0.0009781031839719999,0.03122994919794177,0.01918260481800392,0.011132826351318388,0.6747422229887545,0.6746840557607162
2,1,2,0.0009784221465369985,0.031236633134344837,0.019189596659351316,0.011137085931137223,0.6748387553339633,0.6747814590451292
2,1,2,0.0009748886593259155,0.031180075773789853,0.01918094868542121,0.011142545868742852,0.6753284379922369,0.6752611049456315
2,1,2,0.0009742980009940805,0.03117201146494118,0.019198510177251587,0.01113249856395388,0.6751155492725617,0.6750473182793338
2,1,2,0.0009720141629142233,0.031136084012437667,0.019192326206133717,0.011123946595533183,0.6747075070542364,0.6746399891933466
2,1,2,0.000977577357175179,0.031222837208748404,0.019189373960672655,0.011128161230222249,0.674019595391377,0.673953347981507
2,1,2,0.000975650301830137,0.031192817204742852,0.019178875353122935,0.011129925478065895,0.6746197892701691,0.6745505170732914
2,1,2,0.0009763207110166937,0.031204739283799396,0.019188806186100388,0.011133540033077968,0.6738648056629883,0.6737957885071651
2,1,2,0.0009794268002913703,0.03125431392669631,0.01919390403887817,0.01113749722876877,0.6734600571176852,0.6733913926863262
2,1,2,0.0009786440695314957,0.03124286955636676,0.01920379434774576,0.011141130655028694,0.6736049953121555,0.6735380813815577
2,1,2,0.0009738086678066566,0.031162780439533817,0.01918612477934006,0.011132715047234232,0.6743615971429947,0.6742930652289448
2,1,2,0.0009728770407751014,0.031148850081928792,0.019191433522176417,0.011137912372144964,0.6742705856842529,0.6741960230459182
2,1,2,0.0009750094813118765,0.03118341298376894,0.019205920914382175,0.01116674480409923,0.6745097837540162,0.6744368299403981
2,1,2,0.0009760592842415338,0.031201089221688138,0.01920145502272085,0.011156024937479766,0.6744352427284266,0.6743635125279929
2,1,2,0.0009763750512267185,0.031207122691858727,0.01919686397046719,0.01115900545580615,0.6745981691797089,0.6745268112976467
2,1,2,0.0009732366400864318,0.03115603275096237,0.01918519101167531,0.011152561187698914,0.6748665890380876,0.6747925905291847
2,1,2,0.0009792901289530829,0.031248258514422936,0.019187719774925543,0.01115449898433124,0.6742122713475206,0.6741247124238007
2,1,2,0.0009754988808253294,0.031185887884598765,0.019181861096883916,0.011149328224708072,0.6748256507992928,0.6747397308957424
2,1,2,0.0009751486298728544,0.031181304416590252,0.019178491984805618,0.01114408852278716,0.6747662355049086,0.6746808778150102
2,1,2,0.0009723697369786347,0.03113624897174545,0.019168267589555574,0.01113708204462147,0.675111750974504,0.6750234719303553
2,1,2,0.0009763358433461969,0.03119804813968359,0.019179686390188445,0.011129297212611513,0.674446571245054,0.6743574465029353
2,1,2,0.000977254837721934,0.031213598076563806,0.019183309333604164,0.011151290368356137,0.6744964813471347,0.6744083214001723
2,1,2,0.0009768408028733187,0.03120791006124849,0.0191880323654181,0.011146411525729734,0.6746835679744123,0.6745908976498881
2,1,2,0.0009767071351393852,0.03120669886135723,0.019193947646397855,0.011150204588891134,0.6743458743211221,0.6742514133726359
2,1,2,0.0009748975021516709,0.031177923001201736,0.019194043872931398,0.011152332248050288,0.6741936432641904,0.6741005709476167
2,1,2,0.0009741732068024242,0.031167083713996166,0.01919508377625454,0.011154293325469604,0.6742487265910976,0.6741563337645894
2,1,2,0.0009741441488553311,0.031167460753360427,0.019193074307052502,0.011157375982926876,0.6743864730583314,0.674294253010009
2,1,2,0.000970464943533809,0.031105974613903856,0.019181477531572583,0.01115962261377006,0.6749411796814732,0.6748500226217578
2,1,2,0.0009708968305622063,0.031113706606355384,0.019182535369136118,0.011178861172363245,0.6748110387750702,0.6747215304750482
2,1,2,0.0009701959648746527,0.031103156759741013,0.0191833491511626,0.011173969013941595,0.6748588816366645,0.6747707215150894
2,1,2,0.00097037490750273,0.03110680788761466,0.019188190782627203,0.011174238305996084,0.6749772610192006,0.6748895396881625
2,1,2,0.0009731811743589105,0.03115086500894681,0.019189823483937857,0.011168865134348832,0.6747306331260104,0.674640902427931
2,1,2,0.0009783782333597035,0.031229229999330418,0.019197539141748206,0.011170265098655182,0.6743740260673274,0.6742810786172054
2,1,2,0.0009775750523576606,0.031217059054582844,0.019199431422931665,0.01117241313586162,0.6740822091784651,0.6739737641393423
2,1,2,0.0009808393488413229,0.03126764856794137,0.01921019993071591,0.011174361386175561,0.673878667894463,0.6737630266355105
2,1,2,0.0009792536773638022,0.03124248275334676,0.01920417915742579,0.011175631621178853,0.6737265657907969,0.6736120210509811
2,1,2,0.0009788422072357968,0.031236666513556888,0.01921133016927256,0.011177567459075798,0.6736623246707987,0.6735485265713947
2,1,2,0.0009797545863570634,0.03125181429840047,0.019214847973513888,0.011180766527928408,0.673513767036933,0.6734016689029476
2,1,2,0.0009776857252813648,0.031218304473208534,0.019203830331241938,0.01118115951451684,0.6740013597663219,0.6738854295344718
2,1,2,0.0009752033268306007,0.03117754245511345,0.019197170379571065,0.011176385634394099,0.6743293983411834,0.6742150610443408
2,1,2,0.0009793528839973599,0.03124057762889983,0.019211379764146462,0.011171649388991817,0.673682572861448,0.673568451082471
2,1,2,0.000978570005195802,0.031228689318765834,0.019207167472676572,0.011167005329915485,0.6741171078486448,0.67400379651744
2,1,2,0.000980214658454804,0.0312550299974975,0.019211021967448935,0.011168298709895203,0.6737453759838155,0.6736329128919826
2,1,2,0.000977612678924056,0.031212104434004694,0.01920098996511182,0.01117121252224195,0.6741681478794007,0.6740567905356497
2,1,2,0.0009764191996705435,0.03119335683560594,0.01919931351643359,0.011167803443332831,0.6745221420806767,0.674412242490021
2,1,2,0.0009792627863856847,0.031237448701526855,0.019209058482139843,0.011165154195324954,0.6740841899006264,0.673974770551313
2,1,2,0.0009789316520186875,0.03123288817205024,0.01920636348708635,0.011178966149647722,0.6740333103216118,0.6739251709722294
2,1,2,0.0009786247643535325,0.031228698316839398,0.019203917708410373,0.011193111892396867,0.6738169274589436,0.67370807724627
2,1,2,0.0009777065219577434,0.03121447795819274,0.01920426411693942,0.011195361371272416,0.6741711050979627,0.6740627562877397
2,1,2,0.00097888707878004,0.03123364968912337,0.019208975167242345,0.011191705537681246,0.6739573714527616,0.6738489327638778
2,1,2,0.0009780275754614559,0.03122036869676373,0.01920825242229869,0.011187531046871453,0.6739536303178802,0.6738463242388045
2,1,2,0.0009782879582857977,0.031225190613698512,0.01920909270949097,0.01118382643722128,0.6741425578646131,0.6740311561612089
2,1,2,0.0009779319517090473,0.03122012138095554,0.01920243349332814,0.011184411035569409,0.6740951693650902,0.6739815321887267
2,1,2,0.0009775025933253917,0.031213842372682,0.01920209361823737,0.011185400731136807,0.6741374846026622,0.674022811117345
2,1,2,0.000977385016680634,0.031212589492044727,0.019203224169755853,0.011185541408095337,0.6741629294096239,0.67404857983613
2,1,2,0.0009782610829135662,0.031226968929688258,0.019203556344175417,0.01118668630547545,0.6741521299812265,0.674038377614144
2,1,2,0.000978333117206217,0.0312287235013962,0.019205665142451655,0.011181825103895546,0.6739742745958631,0.6738618076854545
2,1,2,0.0009779688193832254,0.031223444148245596,0.019208212057820244,0.011183876657077579,0.6738248248537364,0.673712976936646
2,1,2,0.000977874868402403,0.031222515980154502,0.01921131353991059,0.011183974140384686,0.6739366537927426,0.6738261111382863
2,1,2,0.0009767178236050958,0.031204083131158716,0.01920702445840752,0.011185186295959082,0.6740795778266717,0.6739680048235716
2,1,2,0.000976542862356864,0.03120182932634657,0.01920226952948826,0.011182495788297808,0.6740888431662688,0.6739769256039644
2,1,2,0.0009776766817460832,0.031220073317391107,0.01921146379405579,0.01117871335612289,0.6737481874433251,0.6736374520294159
2,1,2,0.0009755105964740706,0.031184072260293814,0.01920164193143224,0.011178955687597225,0.6742217754391121,0.6741121571025401
2,1,2,0.00097758463665382,0.03121636786107072,0.019199651855562,0.01117933254073259,0.6740802441277067,0.673971811204511
2,1,2,0.0009770534088065362,0.031208314211332785,0.019203677182241016,0.011192115812323676,0.6742449427887766,0.6741375590064763
2,1,2,0.0009764184023077818,0.03119853857808291,0.019202428543803444,0.011190041786473067,0.6742941844000251,0.6741845963640428
2,1,2,0.0009764970773566411,0.031200323678873067,0.01920124033506573,0.01118706304381797,0.6742178964397985,0.6741092325661647
2,1,2,0.0009754153002590953,0.03118305627447317,0.01919787982750141,0.011187877598663819,0.6743106226082564,0.6741989195312993
2,1,2,0.0009745856688962723,0.03117000605126953,0.019196266464061886,0.011188737097947444,0.6745275362156138,0.6744130225378268
2,1,2,0.0009736417013959539,0.031155022085625456,0.019192077741002008,0.011188353444144783,0.6745645443798192,0.674449796939473
2,1,2,0.0009748655357659129,0.031174565915627436,0.019194849767123767,0.01118416004941307,0.6744176439090991,0.6743036598504464
2,1,2,0.0009775915513964366,0.0312160727342983,0.019198719215816337,0.011184071922876317,0.6742620156309775,0.6741425826674102
2,1,2,0.000977361996969406,0.03121288917824089,0.019202434000958852,0.01118580628884816,0.6740401857370536,0.6739205665990138
2,1,2,0.0009779245980075103,0.031222260224371357,0.019199316210733185,0.011182328125891731,0.6739564464837615,0.673837914850921
2,1,3,0.000837026919225829,0.028931417511519012,0.018646122770607378,0.011353413319838168,0.7000755187381373,0.6998952037579529
2,1,3,0.0009296148613716272,0.030451661992252986,0.019084854903825936,0.011113025029326498,0.6835638891890494,0.6834689152793135
2,1,3,0.0010006696816112636,0.031569447723130785,0.019242090311843266,0.011184503060706457,0.6647227714563002,0.6646592901120484
2,1,3,0.000981428993489256,0.031275222608055084,0.019144242007505488,0.011198146704896158,0.6729036254596754,0.6728347782322958
2,1,3,0.0009901254668286783,0.03142302545362803,0.019117741573715364,0.011131621459382814,0.6733983966565668,0.6733066650270123
2,1,3,0.0009831167050553373,0.03131765327685617,0.019157391212688564,0.01109387271687017,0.6725883690305041,0.672489877710713
2,1,3,0.0009898170436452142,0.031428547130272426,0.019114746761412144,0.01110691100869404,0.672704630897857,0.6726187684286705
2,1,3,0.000993764768502443,0.03149489512285801,0.019169856718466452,0.01112223285336647,0.6719033787868118,0.6718278238359838
2,1,3,0.0009790191488217917,0.031255876209907066,0.01914643452726363,0.011092787296283149,0.6722290018659757,0.6721435240450127
2,1,3,0.0009787905638628182,0.03125556185573969,0.019179657558171158,0.011061410526850082,0.6732829168560615,0.6731762302117764
2,1,3,0.0009876104877121828,0.03139592336939868,0.01918640785374647,0.011077464231222611,0.6729330518784576,0.6728360636920595
2,1,3,0.0009742269412394118,0.031176075219115657,0.0191507203174786,0.011089954339367407,0.6752584179192324,0.6751664671741927
2,1,3,0.0009677484366382321,0.03107275979711225,0.019122075886007856,0.011068585445006097,0.6757291254193238,0.6756404116887033
2,1,3,0.0009707341516198909,0.031122804962549665,0.019137202761691046,0.011083400960997233,0.6749284860402176,0.6748437471762578
2,1,3,0.0009764923131087845,0.031215496324392394,0.01914355497570246,0.011069418529878472,0.6731481611313346,0.6730667489062673
2,1,3,0.000966796065211631,0.031055730641461846,0.019115778407963198,0.011079395730512224,0.6747659225048606,0.6746490210961791
2,1,3,0.000972440852584464,0.031146567715374652,0.019141633503454457,0.011070393607290955,0.6732095347652679,0.6730995059665121
2,1,3,0.0009737660672654784,0.031169765984577172,0.019170666899449965,0.01106059838525882,0.6737664043270976,0.6736539955762237
2,1,3,0.0009750840374494298,0.031192615980580617,0.01917742968408988,0.011072032702687895,0.6744425219895082,0.6743344773296884
2,1,3,0.000979909922423074,0.03126975161030854,0.019190245401530685,0.011084954913713125,0.6730009554793223,0.6728977163165988
2,1,3,0.0009797740171414813,0.03126918694254216,0.019193663024474575,0.011072067037322246,0.6723233353259053,0.6722171180511652
2,1,3,0.0009760748058308281,0.031210277421562658,0.019183165243408677,0.011083725567346695,0.6725893077843517,0.672474789844675
2,1,3,0.0009698538819837208,0.031108162219180197,0.019174661407529773,0.011090986855696473,0.6724183685746986,0.6722904522680319
2,1,3,0.0009796856233115338,0.03125885782315705,0.019180872312426534,0.01108010065179145,0.6709904232877607,0.6708572588739501
2,1,3,0.0009893864843068753,0.031406906684251806,0.01918540958631248,0.011075200634455003,0.6709992041009741,0.6708636784770395
2,1,3,0.000985837588980954,0.031350944177449554,0.019192321724444763,0.011067035402577278,0.6713126470827989,0.6711806909832803
2,1,3,0.0009866911296260233,0.03136620259924186,0.019195443130123273,0.011075843552154243,0.6715982770348871,0.6714682095998447
2,1,3,0.000990088608278811,0.03142066108849377,0.01921001999944722,0.011067947940031535,0.6707324831510411,0.6706055175560627
2,1,3,0.0009876799439625232,0.03138323877541291,0.019206800898507015,0.01107471350167113,0.6722150425747275,0.6720664547196444
2,1,3,0.0009815884525871297,0.031282843482662005,0.01918252695375743,0.011064654025276463,0.6724063526549073,0.6722613235780917
2,1,3,0.0009810673232400887,0.03127602352709134,0.019194447284777774,0.011071242370308994,0.6726810108870585,0.6725402933618635
2,1,3,0.0009835263327831094,0.031315956794125716,0.0191865929285659,0.011077108978701664,0.6720492548773151,0.671912933907527
2,1,3,0.0009808212776986841,0.03127317544280368,0.019189137873246772,0.011069045987738488,0.6725579562091908,0.6724241630572655
2,1,3,0.00098146784529721,0.03128476115902802,0.019197935836383486,0.011074386933322576,0.6724392228034669,0.6723092416859017
2,1,3,0.0009815114443182892,0.031286703186323296,0.019202089590678043,0.011068370422285432,0.6726613966329437,0.6725338629154358
2,1,3,0.0009806388104874474,0.03127384024954518,0.019202041646554206,0.011101948518418878,0.6719999964460606,0.6718674008289496
2,1,3,0.000982862314001548,0.0313097439351097,0.019194946397908554,0.011094575842533306,0.6720990708658926,0.6719687062248696
2,1,3,0.0009811622047859005,0.031283244748745054,0.019184940465390484,0.011091043445609449,0.6726727322863195,0.6725456258246807
2,1,3,0.0009785957542911955,0.031242208576227615,0.019171950119546095,0.011083854058851103,0.6724959940416374,0.6723677678246226
2,1,3,0.0009793996105486084,0.03125596073022467,0.019181751528698478,0.011080137352442742,0.672935815486754,0.6728104956002126
2,1,3,0.0009802636853081083,0.03127060423327707,0.019185793515707004,0.011074220712874555,0.6731883044956405,0.6730644673057514
2,1,3,0.0009776939252947783,0.031229287392724864,0.01917460356848881,0.011066936740077268,0.6733733988280273,0.6732524931841214
2,1,3,0.000974860124539547,0.031183367956337454,0.01917052055874283,0.011071855804960362,0.6736099276763152,0.6734887258968092
2,1,3,0.000973574375788103,0.031163365357603567,0.01916597446193318,0.011067124703083695,0.6744951742270006,0.6743765997504765
2,1,3,0.0009760110002705901,0.03120223158001547,0.01917464201557256,0.01107198812572938,0.6739682319063565,0.6738520657602617
2,1,3,0.000979945651990101,0.03126337384779038,0.019186866358553913,0.011077464333478771,0.6731403870102265,0.6730265555430268
2,1,3,0.000979587530708387,0.03125849519711312,0.019185775208135237,0.011073624730240273,0.6729654846574822,0.6728539449080838
2,1,3,0.0009797848654462202,0.03126247067066927,0.01919064826530645,0.011075563673316786,0.6732919699904384,0.6731822413886235
2,1,3,0.0009815908746719439,0.03129149254444764,0.019191651789104484,0.011082977469358695,0.672627585595443,0.6725200958011582
2,1,3,0.0009789523923758009,0.03124864357141483,0.01918078847264653,0.011080042209025977,0.6730740534100512,0.6729672939714892
2,1,3,0.000977051581200138,0.031218251940236072,0.01917376349076948,0.011083826125426464,0.673246358544603,0.6731167165548115
2,1,3,0.0009807443509017954,0.031275434549568194,0.019178674066220234,0.011080307734010076,0.6727681309169131,0.672640978909646
2,1,3,0.000979554803385209,0.03125690816468667,0.019182595381682682,0.011082535867565961,0.6726078938546978,0.6724825176051473
2,1,3,0.0009826684274422649,0.031305439145319865,0.019185200811801497,0.011078599821063358,0.6726332832845741,0.6725069220016123
2,1,3,0.0009841270077226704,0.031329012961994,0.019189351943785942,0.01107486081988847,0.6723833187926898,0.6722542442915352
2,1,3,0.0009841624051662435,0.03133032302935657,0.019190259858428513,0.011069194711288376,0.6722198781999346,0.6720930916703194
2,1,3,0.0009839057031069331,0.03132693636081234,0.019196454573539586,0.011072635564106996,0.6725584911435524,0.6724298132799524
2,1,3,0.0009822392719426912,0.03130038206606,0.019188296156243137,0.011074905887309024,0.6725684829020591,0.6724419164018189
2,1,3,0.0009817218088486446,0.03129274474931957,0.019185705706194982,0.01107165339268851,0.6726247645047727,0.6725002959263822
2,1,3,0.00097845346345501,0.031238347886864234,0.019177206740173775,0.011074343289639823,0.6733137238744634,0.6731909194071104
2,1,3,0.0009787353847534686,0.031243521406786937,0.019176188444506408,0.011077124707497745,0.6730166661694256,0.6728950163388515
2,1,3,0.000977366132984975,0.03122180633155406,0.019166756645923138,0.011079246170189435,0.6732287671729055,0.673107138161665
2,1,3,0.0009789006958304735,0.031246422172237564,0.0191713371776973,0.011075371842304395,0.673175873792482,0.6730561732967769
2,1,3,0.000978823904464633,0.031245833537500593,0.019177817027845566,0.011093727483471611,0.6730831853420985,0.67296534652073
2,1,3,0.0009814243400190768,0.03128635867940446,0.019180020748133027,0.011094996188559235,0.6725371442130251,0.6724211135057536
2,1,3,0.0009803657771655567,0.031269778071353595,0.019178766987979223,0.011097522626806034,0.6730751506670398,0.6729606191060196
2,1,3,0.0009810981752879698,0.031281943056967895,0.019179449622300004,0.011101352677368755,0.6729990965090639,0.6728827841891474
2,1,3,0.0009799156196488644,0.03126325866440693,0.019180531086876982,0.011098234198012286,0.6733417507260383,0.6732269591135888
2,1,3,0.0009795768251495776,0.031258399284428334,0.01918907672841648,0.011095591577640528,0.6730972770891215,0.6729831692895809
2,1,3,0.000978176326792696,0.031236004608506323,0.01918405456024917,0.011091918395328566,0.6733879521752877,0.6732742032927578
2,1,3,0.0009790062714120824,0.031249639391417318,0.019188037306981473,0.01109420812482577,0.6732218161093976,0.6731094448261344
2,1,3,0.000983753156652815,0.031320374465103905,0.019203149944584344,0.011091606612543936,0.6727938869562607,0.6726806867550172
2,1,3,0.000982272241119477,0.03129668881142769,0.019198735640679896,0.011088231724275349,0.6729540526126943,0.6728370866718526
2,1,3,0.0009816424697591396,0.031287121525993146,0.01919602982018321,0.01110252515902937,0.67295088422007,0.6728351814509228
2,1,3,0.0009803410006048808,0.03126639564418346,0.019192438614294267,0.011104319786768773,0.6732750736504723,0.6731607145531244
2,1,3,0.0009802347726935695,0.031265274742947165,0.019193942117244126,0.011107259294989012,0.6730684352820271,0.6729555804167843
2,1,3,0.00097983043310846,0.031259329314665116,0.019192111919010626,0.011105769857451687,0.672736743327446,0.672624898818778
2,1,3,0.0009788274700162154,0.03124352564867461,0.019189730992549496,0.011106641145300489,0.6732424305697434,0.6731286703552828
2,1,3,0.000978518756009706,0.031239101238036037,0.019192822596425047,0.01112052312999857,0.673461663897921,0.6733492837374931
2,1,3,0.0009774799621955787,0.031222656096954748,0.019190862860791563,0.01112228631848597,0.6736488768004475,0.6735372054468801
2,1,3,0.0009784758641318823,0.03123878611041006,0.019188942201654322,0.011123483891383849,0.6735498699600437,0.6734387348552086
2,1,3,0.000977964132860712,0.031231026701757026,0.01918687440809827,0.01112391043800131,0.673495817423305,0.673376657752172
2,1,3,0.00097612202958839,0.031200821851292963,0.019181116909235196,0.011121642707391695,0.6735882159930576,0.6734704913009578
2,1,3,0.0009756543361856743,0.031193761748981575,0.019182418559772443,0.011118906724064936,0.6736579646984647,0.6735414945167599
2,1,3,0.0009771717032268045,0.031217787875807753,0.01918307395050466,0.011115663979512112,0.6735673336508957,0.6734522243858879
2,1,3,0.0009788234647823914,0.031243799567179754,0.019187365040090488,0.01111895649434727,0.6734899895675408,0.673375193235842
2,1,3,0.0009778216813695149,0.031227903199657178,0.0191850524212067,0.011120159940411694,0.6732852673358245,0.6731707578067407
2,1,3,0.000977874438644244,0.031229225741756593,0.019188101008687956,0.011116516607393167,0.6733021388272269,0.6731841650505381
2,1,3,0.0009784095291412783,0.031238148933176214,0.019193576136510182,0.011117999613699352,0.673300332409757,0.6731824751149336
2,1,3,0.0009782798126627388,0.031236529091108987,0.019193723142763262,0.011116200422519802,0.6733715614733365,0.6732548768201629
2,1,3,0.0009789472325009252,0.03124748762721762,0.019196632721813364,0.011113401000107053,0.6734147922475809,0.6732960425356262
2,1,3,0.000979275936288517,0.03125314231784792,0.01919376261774476,0.011115173338985183,0.6733764490622036,0.6732585825559201
2,1,3,0.0009795259981675041,0.03125754703322689,0.019197500246907268,0.011116759578660032,0.6732555696553777,0.6731388339286009
2,1,3,0.0009781922718893892,0.031235934221411712,0.01919232372048947,0.011118056994053554,0.6733992833087794,0.6732830902452687
2,1,3,0.0009784344667045624,0.031240206039016546,0.01919312671385512,0.011115881700383476,0.673425509210633,0.6733100220653503
2,1,3,0.0009791494360902122,0.03125185477436778,0.019193573969186792,0.011113623161481017,0.6735371936439752,0.6734203485967557
2,1,3,0.0009794991474416956,0.031257802489641114,0.01919410424296732,0.011111399640983304,0.673387053167813,0.6732713760200841
2,1,3,0.0009798114194853652,0.03126315245256776,0.019196207585711417,0.01110755548025312,0.6732414198080876,0.6731266368201664
2,1,3,0.0009787679294287748,0.031246411946929852,0.019191600611268865,0.011109003955101223,0.6733894592902413,0.6732753784555587
2,1,3,0.0009782098231381165,0.03123774995062018,0.019192332295895183,0.01111067423516175,0.6733718082466583,0.6732585760039294
2,1,4,0.0009386186250494552,0.030636883409535232,0.018839414740275142,0.011158343736845993,0.6881351706596779,0.6881301974155964
2,1,4,0.000977338309773409,0.031256274011086466,0.01906442710656403,0.01123908241695716,0.6829627684825748,0.6829510319842571
2,1,4,0.0009731204639374505,0.031190640990621524,0.019067833191538864,0.011127677821295723,0.6784909060966996,0.6784485566949412
2,1,4,0.0009289910811360834,0.030449019525154695,0.018921979716697658,0.0111470786998139,0.6796249101570797,0.6793859511452263
2,1,4,0.0009462846927686466,0.030732469543509826,0.019182073686559154,0.01118156687072109,0.6793796833945164,0.679154608863593
2,1,4,0.0009648419781257871,0.03103059117215695,0.01918991904460003,0.011131631458298754,0.675809671382777,0.6756220202289467
2,1,4,0.0009613310028236472,0.030978184328251706,0.019271367785882593,0.011092609993658664,0.6740594662325277,0.6738977994486676
2,1,4,0.0009834306580290952,0.03132293082947997,0.01922750189285207,0.011057826975720868,0.670490392460933,0.6703166589425563
2,1,4,0.0009901052267738172,0.03143185830523018,0.01922021604034843,0.011076483803175266,0.6692838029936966,0.6691236416914852
2,1,4,0.000979364670100713,0.03125969866113295,0.01916579814801021,0.011097615834398696,0.673046106655623,0.672901543413748
2,1,4,0.0009696649265404464,0.031103448419770117,0.01915232510627425,0.011086222068845523,0.674575904666071,0.6744348538280653
2,1,4,0.0009613821221924416,0.030969857766476233,0.019150187092242258,0.011095808438344028,0.6748939364085215,0.6747641901704782
2,1,4,0.0009593268303228565,0.030939273632860635,0.019142637168230923,0.011105973584530127,0.6759450428569973,0.6758242443096548
2,1,4,0.0009841665511471506,0.03131172564356436,0.019194504307187197,0.011094021839392499,0.673058977951605,0.6729439135239438
2,1,4,0.0009871782875573866,0.031363168566108206,0.01921859868739954,0.011118679530740524,0.672348935810565,0.6722342065424771
2,1,4,0.000981966440692115,0.03128191298771962,0.0192012990181947,0.011100718067275105,0.6729875299692174,0.6728793062878935
2,1,4,0.0009730992303454232,0.03113773888498531,0.01918669812164918,0.011112150510513596,0.6742248223767343,0.6741049225770231
2,1,4,0.000975582314646888,0.03118024759146843,0.01918552141429731,0.011122228176312188,0.6733444316032154,0.6732267154547694
2,1,4,0.0009885989542708913,0.03137970641403397,0.019199276657522944,0.011109837811212844,0.6725649349460826,0.6724396550923122
2,1,4,0.000983216571325727,0.03129476227821193,0.019189749822730133,0.011115289218128,0.6723313626373737,0.6721992689425176
2,1,4,0.0009793457150754136,0.031234636739560104,0.019155059143988223,0.011106259401461486,0.6719957702933023,0.6718587908391429
2,1,4,0.0009909663895460428,0.03141227028120141,0.019187570923478673,0.011096431787410795,0.6706190318325024,0.6704756117337435
2,1,4,0.000989200443589864,0.03138685597689113,0.01918270003922966,0.011103424046004636,0.6706168606840995,0.6704794492523781
2,1,4,0.000986787909633593,0.03135062040184614,0.019198640641969068,0.011115925606231434,0.6712507414488057,0.6711182974214309
2,1,4,0.0009814267489788337,0.031264677016676574,0.01918109914454629,0.011104404912979607,0.6720247451979579,0.671895322126841
2,1,4,0.0009872507694833254,0.031356722368804726,0.019200510199641963,0.011094137342295054,0.671577561262359,0.6714503363284702
2,1,4,0.000984548407683956,0.031315257803890495,0.01919792589846256,0.0110844676826794,0.6718384796750362,0.6717159131027803
2,1,4,0.0009800779316828268,0.031243823591517665,0.01917691220694398,0.011090103161389928,0.672580297657212,0.6724604247810284
2,1,4,0.0009841921381106569,0.031309796891709936,0.0191877294887801,0.011086644722755223,0.6726918510871577,0.6725748772230414
