Training,Testing Train,Testing Test
13.083387024402619,0.3047071671485901,0.03918388605117798
2.1564053010940554,0.29249939918518064,0.039677305221557616
2.1575107383728027,0.051892576217651365,0.007297425270080566
1.9119880080223084,0.061198701858520506,0.008096306324005128
