Combinations,MSE,RMSE,MAE,MDAE,EVS,R2
['MLR'],0.0006462814785328341,0.025422066763598,0.01559446128350434,0.0100694145,0.7840687815977658,0.7840687740714543
['DTR(6)'],0.0005760145443036537,0.024000303004413377,0.013846554265627116,0.007773321999999999,0.8075460481083025,0.8075458900872068
['PR(4)'],0.0005174286742242694,0.022747058584007503,0.013363265073535047,0.007611266000000008,0.8271202074446251,0.8271202074218931
"['MLR', 'DTR(6)']",0.0005905810510513351,0.024301873406207496,0.01449203135775718,0.008328595109,0.8026790773079532,0.8026790267095594
"['MLR', 'PR(4)']",0.0005609453971361099,0.02368428586924482,0.01419063180437833,0.008362315366466618,0.8125806954414203,0.8125806923052316
"['DTR(6)', 'PR(4)']",0.0005306054846971663,0.023034875400079036,0.013352691797144194,0.007483815920308485,0.8227177125809302,0.8227176600276834
"['MLR', 'DTR(6)', 'PR(4)']",0.0005535258828928959,0.023527130783265855,0.013888598700331314,0.007858487015500001,0.8150596794255329,0.8150596505603382
