District,Index,Average Temperature,Cloud Cover,Crop Evapotranspiration,Maximum Temperature,Minimum Temperature,Potential Evapotranspiration,Vapour Pressure,Wet Day Frequency,Rainfall
Dindigul,1,23.945999999999998,34.008,3.76,28.805,19.12,5.48,21.016,1.3478,32.256
Dindigul,2,24.714000000000002,30.73,4.25,29.791999999999998,19.662,6.06,21.305999999999997,3.1347,45.108999999999995
Dindigul,3,25.229,32.648,4.65,30.225,20.28,6.41,22.671,2.9999,30.164
Dindigul,4,26.43,46.236999999999995,4.8,31.049,21.872,6.25,25.665,4.2963,158.151
Dindigul,5,26.08,56.348,4.56,30.252,21.936999999999998,5.89,26.671999999999997,5.636,167.87599999999998
Dindigul,6,25.002,74.59899999999999,4.12,28.649,21.405,5.12,25.944000000000003,10.7564,204.4
Dindigul,7,24.54,78.71600000000001,4.04,28.093000000000004,21.051,4.95,25.476999999999997,8.3465,157.51
Dindigul,8,24.592,72.09,4.05,28.143,21.115,5.07,25.326,6.7649,116.262
Dindigul,9,24.686,65.543,4.08,28.435,20.951999999999998,5.22,25.256,9.5791,230.047
Dindigul,10,24.331,64.347,3.8,28.136,20.57,4.99,25.206,8.1963,170.79
Dindigul,11,23.249000000000002,56.993,3.4,27.09,19.434,4.73,24.29,10.2288,202.42
Dindigul,12,22.459,44.265,3.29,26.664,18.261,4.84,21.538,4.0634,42.997
Dindigul,13,22.936,34.008,3.65,27.795,18.088,5.42,20.717,2.7185,52.147
Dindigul,14,23.29,30.73,4.12,28.366999999999997,18.238,5.94,20.768,2.8426,19.335
Dindigul,15,25.462,32.648,4.67,30.456999999999997,20.541999999999998,6.38,23.18,3.3807,84.594
Dindigul,16,26.788,46.236999999999995,4.85,31.406999999999996,22.224,6.27,25.517,3.7794,60.132
Dindigul,17,26.586,56.348,4.6,30.758000000000003,22.443,5.9,26.669,4.6407,121.473
Dindigul,18,25.458000000000002,74.59899999999999,4.16,29.104,21.866,5.17,25.965999999999998,12.7654,284.437
Dindigul,19,24.225,78.71600000000001,4.02,27.776999999999997,20.714000000000002,4.94,25.424,11.1977,175.562
Dindigul,20,25.028000000000002,72.09,4.09,28.579,21.529,5.09,26.408,7.9443,197.877
Dindigul,21,24.322,65.543,4.04,28.072,20.576,5.24,25.256,8.9772,174.32
Dindigul,22,23.87,64.347,3.76,27.676,20.109,4.94,25.206,14.0011,371.85400000000004
Dindigul,23,23.396,56.993,3.39,27.238000000000003,19.602999999999998,4.69,24.16,6.7822,157.921
Dindigul,24,23.173000000000002,44.265,3.33,27.378,19.012,4.85,22.256,4.5271,129.119
Dindigul,25,23.656,34.008,3.73,28.515,18.808,5.46,20.756999999999998,1.1844,9.273
Dindigul,26,24.416,30.73,4.23,29.491999999999997,19.363,6.02,21.384,1.9024,5.055
