District,Index,Average Temperature,Cloud Cover,Crop Evapotranspiration,Maximum Temperature,Minimum Temperature,Potential Evapotranspiration,Vapour Pressure,Wet Day Frequency,Rainfall
Sivaganga,1,26.669,35.442,3.69,30.738000000000003,22.629,5.22,25.576999999999998,1.6962,21.644000000000002
Sivaganga,2,27.436,32.082,4.24,31.853,23.074,5.82,25.244,2.5228,57.021
Sivaganga,3,27.947,33.851,4.65,32.289,23.537,6.19,26.776,2.6181,30.259
Sivaganga,4,28.988000000000003,47.928000000000004,4.76,33.03,24.976999999999997,5.98,29.971999999999998,2.9594,102.45700000000001
Sivaganga,5,29.184,57.928000000000004,4.6,32.921,25.511999999999997,5.65,31.151999999999997,2.8354,91.042
Sivaganga,6,28.406999999999996,74.24,4.28,31.811,25.044,5.1,30.011999999999997,2.0124,33.748000000000005
Sivaganga,7,27.851999999999997,77.5,4.26,31.256999999999998,24.456,5.02,29.346,2.0928,31.62
Sivaganga,8,27.752,71.0,4.27,31.156999999999996,24.355999999999998,5.14,29.285,1.8375,34.713
Sivaganga,9,27.719,65.0,4.23,31.246,24.239,5.23,29.318,5.4966,182.19799999999998
Sivaganga,10,27.357,64.581,3.93,30.859,23.855,4.96,29.046,6.3237,136.322
Sivaganga,11,26.113000000000003,58.045,3.45,29.587,22.705,4.63,27.883000000000003,10.5059,275.377
Sivaganga,12,25.436,45.54600000000001,3.26,28.998,21.924,4.62,25.504,4.2735,35.634
Sivaganga,13,25.881,35.442,3.62,29.95,21.833000000000002,5.18,24.631,2.9777,71.923
Sivaganga,14,25.842,32.082,4.08,30.258000000000003,21.505,5.73,24.546,3.0871,41.282
Sivaganga,15,27.939,33.851,4.66,32.35,23.572,6.15,27.135,2.8808,53.141999999999996
Sivaganga,16,29.603,47.928000000000004,4.82,33.646,25.584,5.99,29.963,2.3212,36.115
Sivaganga,17,29.565,57.928000000000004,4.63,33.303000000000004,25.895,5.68,31.151999999999997,2.2659,53.023
Sivaganga,18,28.741,74.24,4.31,32.146,25.377,5.13,30.105,4.5572,129.937
Sivaganga,19,27.555999999999997,77.5,4.24,30.96,24.15,5.02,29.346,1.8304,7.915
Sivaganga,20,27.984,71.0,4.3,31.388,24.579,5.17,29.915,2.9941,93.62799999999999
Sivaganga,21,27.618000000000002,65.0,4.23,31.145,24.138,5.25,29.318,4.1289,50.433
Sivaganga,22,26.754,64.581,3.87,30.230999999999998,23.253,4.92,29.046,10.9263,329.061
Sivaganga,23,26.119,58.045,3.46,29.592,22.719,4.6,27.783,7.7603,212.486
Sivaganga,24,25.904,45.54600000000001,3.29,29.465,22.398000000000003,4.62,26.176,4.3769,96.22200000000001
Sivaganga,25,26.311999999999998,35.442,3.66,30.381999999999998,22.264,5.18,24.654,1.146,17.381
Sivaganga,26,27.238000000000003,32.082,4.21,31.654,22.9,5.78,25.253,1.675,8.047
Sivaganga,27,28.259,33.851,4.7,32.668,23.89,6.19,26.445999999999998,0.2968,0.29600000000000004
Sivaganga,28,29.656,47.928000000000004,4.83,33.698,25.636999999999997,6.01,29.971999999999998,1.591,25.732
Sivaganga,29,29.386,57.928000000000004,4.62,33.124,25.715999999999998,5.68,31.151999999999997,4.6742,132.35399999999998
Sivaganga,30,28.756,74.24,4.31,32.162,25.393,5.13,30.011999999999997,2.6533,23.857
Sivaganga,31,27.723000000000003,77.5,4.25,31.127,24.318,5.05,29.447,2.4362,34.804
Sivaganga,32,27.54,71.0,4.26,30.935,24.135,5.14,29.285,5.9675,121.84700000000001
Sivaganga,33,27.521,65.0,4.23,31.048000000000002,24.041,5.21,29.318,6.122000000000001,172.33900000000003
Sivaganga,34,27.416999999999998,64.581,3.92,30.918000000000003,23.941999999999997,4.95,29.046,8.0693,116.34200000000001
Sivaganga,35,26.211,58.045,3.47,29.685,22.813000000000002,4.64,27.316999999999997,8.0776,224.503
Sivaganga,36,24.971,45.54600000000001,3.22,28.534000000000002,21.468000000000004,4.63,25.471,5.5074,164.415
Sivaganga,37,25.199,35.442,3.56,29.269000000000002,21.16,5.15,23.95,1.6818,30.369
