District,Index,Average Temperature,Cloud Cover,Crop Evapotranspiration,Maximum Temperature,Minimum Temperature,Potential Evapotranspiration,Vapour Pressure,Wet Day Frequency,Rainfall
Sivaganga,0,0.32968647942521245,0.23364672934586916,0.28571428571428564,0.38023450586264707,0.314330218068536,0.42857142857142844,0.23143140933671805,0.13176197520370717,0.04358637420398261
Sivaganga,1,0.45493141737426523,0.18194408112391708,0.6,0.5500228414801281,0.3836448598130844,0.7460317460317463,0.19468049884118752,0.19931838799578286,0.1151056302436066
Sivaganga,2,0.5383736120182886,0.2091649099050579,0.8342857142857143,0.6164154103852599,0.4557632398753893,0.9417989417989421,0.3637567597395432,0.2071070719288639,0.061002729202466396
Sivaganga,3,0.7083605486610064,0.4257774631849446,0.8971428571428568,0.7292523222171465,0.6800623052959504,0.830687830687831,0.7164772100209694,0.23500085814460964,0.20696047710502374
Sivaganga,4,0.7403657740039191,0.5796543924169448,0.8057142857142854,0.7126541799908633,0.7633956386292837,0.6560846560846563,0.8467056616267524,0.22486657894521767,0.1838835540281007
Sivaganga,5,0.6134879163945134,0.8306584393801836,0.6228571428571429,0.5436272270443125,0.6904984423676014,0.3650793650793649,0.7208917338042161,0.15760438716215663,0.06805620135449308
Sivaganga,6,0.5228608752449381,0.8808223183098157,0.6114285714285712,0.45926602710522335,0.5989096573208723,0.3227513227513225,0.6473899128131555,0.16417532303014948,0.06375416961487922
Sivaganga,7,0.5065316786414107,0.7808023143090156,0.6171428571428568,0.4440383736866149,0.5833333333333337,0.38624338624338606,0.640657764043704,0.1433101498075304,0.07000707571009805
Sivaganga,8,0.5011430437622472,0.6884761567698154,0.5942857142857144,0.457590985229176,0.5651090342679129,0.43386243386243406,0.6442997461648828,0.44236128705345834,0.3681673910846053
Sivaganga,9,0.44203135205747873,0.6820287134349947,0.4228571428571429,0.3986599664991628,0.5052959501557633,0.29100529100529093,0.6142809844388037,0.5099585638745638,0.27542302638229055
Sivaganga,10,0.2388961463096022,0.5814547524889594,0.14857142857142866,0.20496421501446627,0.32616822429906517,0.11640211640211628,0.4859287054409014,0.851761648291475,0.5565409885777823
Sivaganga,11,0.12834748530372322,0.3891239786418823,0.0399999999999999,0.11527333637886424,0.20451713395638618,0.1111111111111111,0.22337490343229244,0.3423996992407464,0.07186899828161326
Sivaganga,12,0.20101241018941887,0.23364672934586916,0.24571428571428575,0.26024059692401397,0.19034267912772557,0.4074074074074073,0.12702792186292908,0.23649648160710054,0.14523198220964317
Sivaganga,13,0.19464402351404306,0.18194408112391708,0.5085714285714286,0.3071417694533282,0.1392523364485979,0.6984126984126987,0.11764705882352934,0.24543753115882214,0.08328717274840795
Sivaganga,14,0.5370672762900066,0.2091649099050579,0.8399999999999999,0.6257042789706109,0.46121495327102796,0.9206349206349209,0.40337711069418414,0.22857703278112407,0.10726372182351158
Sivaganga,15,0.8087851077726977,0.4257774631849446,0.9314285714285714,0.8230546672757729,0.7746105919003116,0.8359788359788362,0.7154839421697388,0.182842011490965,0.07284140301223087
Sivaganga,16,0.8025800130633575,0.5796543924169448,0.8228571428571426,0.7708238160499474,0.8230529595015577,0.6719576719576719,0.8467056616267524,0.17832244988026838,0.10702314768017791
Sivaganga,17,0.6680274330502939,0.8306584393801836,0.6399999999999997,0.5946398659966501,0.7423676012461059,0.3809523809523809,0.7311555016002652,0.3655859493122584,0.26251490953199236
Sivaganga,18,0.4745264532984979,0.8808223183098157,0.6,0.41403989645195693,0.5512461059190029,0.3227513227513225,0.6473899128131555,0.14272988059530717,0.015831395936520772
Sivaganga,19,0.544415414761594,0.7808023143090156,0.634285714285714,0.4792142530836001,0.6180685358255453,0.4021164021164021,0.7101865136298423,0.23783682175927817,0.18911149297483068
Sivaganga,20,0.48465055519268435,0.6884761567698154,0.5942857142857144,0.4422110552763819,0.5493769470404988,0.4444444444444444,0.6442997461648828,0.3305818220453264,0.10178712220762155
Sivaganga,21,0.34356629653821064,0.6820287134349947,0.38857142857142857,0.3030303030303033,0.41152647975077883,0.26984126984126977,0.6142809844388037,0.886120123899736,0.6650702516931163
Sivaganga,22,0.2398758981058133,0.5814547524889594,0.15428571428571425,0.20572559768539653,0.32834890965732105,0.10052910052910029,0.47489239598278365,0.6273690920830031,0.4293985646416658
Sivaganga,23,0.20476812540823006,0.3891239786418823,0.057142857142857176,0.1863864778437643,0.27834890965732134,0.1111111111111111,0.29753890299083974,0.3508503804441103,0.1943556049732134
Sivaganga,24,0.27139124755062083,0.23364672934586916,0.2685714285714286,0.32602405969240167,0.25747663551401856,0.4074074074074073,0.129566273038296,0.0867951976593084,0.03496815930455878
Sivaganga,25,0.4225996080992821,0.18194408112391708,0.5828571428571427,0.5197198111770976,0.35654205607476613,0.724867724867725,0.1956737666924181,0.13002934037284342,0.016098251288790055
Sivaganga,26,0.5893207054212933,0.2091649099050579,0.8628571428571428,0.6741282168417846,0.510747663551402,0.9417989417989421,0.3273369385277566,0.017391730755085526,0.00042858586879611853
Sivaganga,27,0.8174395819725667,0.4257774631849446,0.9371428571428569,0.8309730470534492,0.7828660436137074,0.8465608465608465,0.7164772100209694,0.12316418349583595,0.051850803598504
Sivaganga,28,0.7733507511430435,0.5796543924169448,0.8171428571428571,0.7435663164306384,0.7951713395638632,0.6719576719576719,0.8467056616267524,0.37514813210523307,0.26740119276255936
Sivaganga,29,0.670476812540823,0.8306584393801836,0.6399999999999997,0.5970762905436271,0.7448598130841124,0.3809523809523809,0.7208917338042161,0.20998389957256228,0.048060244617406246
Sivaganga,30,0.501796211626389,0.8808223183098157,0.6057142857142855,0.4394700776610323,0.5774143302180689,0.3386243386243385,0.6585365853658538,0.1922407381678204,0.07019104417264732
Sivaganga,31,0.4719137818419333,0.7808023143090156,0.6114285714285712,0.41023298309730455,0.5489096573208726,0.38624338624338606,0.640657764043704,0.4808470295937299,0.2461599110482159
Sivaganga,32,0.4688112344872634,0.6884761567698154,0.5942857142857144,0.4274402314603317,0.5342679127725858,0.42328042328042326,0.6442997461648828,0.4934740145639401,0.3482361265541292
Sivaganga,33,0.4518288700195954,0.6820287134349947,0.41714285714285704,0.40764428201614233,0.5188473520249222,0.28571428571428575,0.6142809844388037,0.6526230620234234,0.23503082987971294
Sivaganga,34,0.254898758981058,0.5814547524889594,0.16000000000000011,0.21988731536470216,0.3429906542056073,0.12169312169312146,0.42346319390795734,0.6533014049053181,0.45369250985545334
Sivaganga,35,0.05241672109732224,0.3891239786418823,0.01714285714285728,0.04461702451652189,0.1334890965732092,0.11640211640211628,0.2197329213111136,0.44324395008050216,0.33221671889214593
Sivaganga,36,0.08964728935336427,0.23364672934586916,0.21142857142857144,0.15654027714329202,0.08551401869158873,0.39153439153439173,0.05187065445315076,0.13058509116764877,0.06122510866269079
Sivaganga,37,0.17749836708033953,0.18194408112391708,0.5085714285714286,0.2911527333637885,0.12289719626168195,0.6984126984126987,0.03697163668469275,0.027934650244775535,0.0006913979581522288
Sivaganga,38,0.42635532331809267,0.2091649099050579,0.7999999999999997,0.5224607887924472,0.3595015576323988,0.9047619047619049,0.24864805209138074,0.017391730755085526,0.00042858586879611853
Sivaganga,39,0.7700849118223382,0.4257774631849446,0.9199999999999997,0.7855946398659964,0.7344236760124613,0.8359788359788362,0.7164772100209694,0.0695097133797004,0.0017204083695542306
Sivaganga,40,0.7419986936642726,0.5796543924169448,0.8114285714285714,0.7141769453327239,0.7585669781931468,0.6825396825396827,0.8250744950888426,0.19946549850029013,0.12697665015667645
Sivaganga,41,0.5086544741998695,0.8306584393801836,0.5942857142857144,0.445865692096848,0.5904984423676015,0.35449735449735453,0.6497075377993602,0.2278741714818114,0.024027089861518247
Sivaganga,42,0.4307642064010452,0.8808223183098157,0.5885714285714283,0.37338206182427314,0.5096573208722751,0.31746031746031733,0.6473899128131555,0.4079782930277794,0.11240473061760842
Sivaganga,43,0.40169823644676683,0.7808023143090156,0.5885714285714283,0.34627683873915044,0.4820872274143302,0.3650793650793649,0.640657764043704,0.19557524293665257,0.047008996259981804
Sivaganga,44,0.5391900718484653,0.6884761567698154,0.6114285714285712,0.4932236942287195,0.6017133956386294,0.42328042328042326,0.6442997461648828,0.18499963222373872,0.06907308197715556
Sivaganga,45,0.45836054866100606,0.6820287134349947,0.41714285714285704,0.4138876199177707,0.5250778816199376,0.28571428571428575,0.6142809844388037,0.5709195223812288,0.33435762660467006
Sivaganga,46,0.2932723709993472,0.5814547524889594,0.17142857142857154,0.2558245774326176,0.3794392523364487,0.12698412698412712,0.4710296876724426,0.17245437531158822,0.0654381886182149
Sivaganga,47,0.061397779229262095,0.3891239786418823,0.01714285714285728,0.052839957362570626,0.14190031152647944,0.11640211640211628,0.24875841518596206,0.3354364686940674,0.1337127261700192
Sivaganga,48,0.1205094709340305,0.23364672934586916,0.22285714285714286,0.18547281863864779,0.11526479750778795,0.38624338624338606,0.129566273038296,0.05941629820933825,0.00232689780652987
Sivaganga,49,0.34699542782495085,0.18194408112391708,0.5714285714285715,0.44921577584894157,0.28037383177570113,0.7037037037037038,0.1844167310451385,0.02797551427380534,0.0007843930051551601
Sivaganga,50,0.6590463749183539,0.2091649099050579,0.8857142857142857,0.739454850007614,0.5774143302180689,0.9523809523809524,0.36916455137402054,0.11395343135251762,0.007595269382391591
Sivaganga,51,0.6810907903331158,0.4257774631849446,0.88,0.7024516522003958,0.6526479750778814,0.8465608465608465,0.6829268292682936,0.38591171735168406,0.1777014050338623
Sivaganga,52,0.7423252775963425,0.5796543924169448,0.8057142857142854,0.7143292218669096,0.7652647975077884,0.6560846560846563,0.8465952985321711,0.3001462932239267,0.12750833922975843
