District,Index,Average Temperature,Cloud Cover,Crop Evapotranspiration,Maximum Temperature,Minimum Temperature,Potential Evapotranspiration,Vapour Pressure,Wet Day Frequency,Rainfall
Dindigul,373,0.2633464096878732,0.20692475463467827,0.5348837209302327,0.386287358158862,0.1833124608641201,0.6896551724137931,0.09416733249629067,0.03241533738082596,0.004573515019197471
Dindigul,374,0.5023025754733073,0.209332969829153,0.8023255813953489,0.5970912577912734,0.42298058860363197,0.8916256157635469,0.31389110832096784,0.07487707472471662,0.060492300742997114
Dindigul,375,0.7438171584513044,0.47662971040833635,0.9127906976744184,0.7631452772894356,0.698340638697558,0.8226600985221674,0.7055130692843281,0.2945081834760728,0.19763984039750052
Dindigul,376,0.6208425720620838,0.6356324972737186,0.7441860465116277,0.576474348729423,0.6535691922354414,0.6157635467980295,0.7963702773655973,0.46365336226598025,0.2864896715871646
Dindigul,377,0.4930922735800782,0.9011420089664364,0.5058139534883719,0.37270257311810756,0.6242955541640574,0.2463054187192118,0.7337061979226123,0.24818209099933053,0.2557302856745753
Dindigul,378,0.35544942862016027,0.9585605234460193,0.44186046511627913,0.22518778967556358,0.5087664370695052,0.15763546798029568,0.6743522428946467,0.3631478104296036,0.15873238784102295
Dindigul,379,0.43510148388197145,0.8029655882709317,0.47093023255813954,0.30350007991050015,0.5842204132748902,0.2610837438423646,0.6692158429403038,0.5947367206075855,0.2746193804689626
Dindigul,380,0.4141224629029503,0.7238731370410759,0.48255813953488347,0.31532683394598066,0.5278647463995,0.3448275862068966,0.6551763497317658,0.3339504605369467,0.2178999762565222
Dindigul,381,0.3169026095855365,0.8119017327032594,0.313953488372093,0.23349848170049559,0.4347213525360051,0.13300492610837458,0.6509530875470838,0.6705741129758305,0.41798510531101063
Dindigul,382,0.243561316732048,0.7102114382648733,0.10465116279069775,0.17020936551062815,0.35895428929242307,0.009852216748768699,0.5449149640452002,0.3932362242895727,0.40562691467983947
Dindigul,383,0.11444652908067532,0.36411002059857017,0.034883720930232585,0.1075595333226788,0.18628678772698826,0.16256157635467983,0.2912909485218585,0.17345737436228906,0.06624430301310523
Dindigul,384,0.18232986525669437,0.2087574215436811,0.26162790697674426,0.27537158382611493,0.14433312460864126,0.4433497536945814,0.1413080698550397,0.05278515201181929,0.0036787912832481084
Dindigul,385,0.3382227528568993,0.17817763237610565,0.563953488372093,0.45628895636886657,0.2517219787100814,0.7192118226600984,0.229311722406118,0.06928137768646551,0.11874055328094325
Dindigul,386,0.5331741429302401,0.18815885132679028,0.8313953488372093,0.6260188588780563,0.4431747025673135,0.9310344827586209,0.38705627211505544,0.16533160968628083,0.03845140405028984
Dindigul,387,0.7194269145488659,0.3939779474130619,0.9069767441860465,0.7404506952213519,0.6726675015654351,0.8669950738916254,0.7055130692843281,0.19967681617765873,0.20789296903503032
Dindigul,388,0.5845130479276821,0.4953350296861747,0.7383720930232558,0.542592296627777,0.6200688791484035,0.6945812807881774,0.6160255678575506,0.45174634686857956,0.34811413084393583
Dindigul,389,0.4228210813576666,0.8119774627408214,0.48255813953488347,0.3071759629215277,0.5601127113337505,0.2857142857142857,0.7311950690560439,0.3032064452087998,0.36971635230688155
Dindigul,390,0.3791574279379156,0.8577032594208166,0.4534883720930231,0.25091897075275676,0.5306825297432686,0.2315270935960594,0.6838260472548797,0.4257577506405965,0.2678510415279217
Dindigul,391,0.35834896810506556,0.7671907185265964,0.4476744186046511,0.23158062969474197,0.5169067000626172,0.2807881773399016,0.6628238785526767,0.616293081557746,0.38295334117061136
Dindigul,392,0.3501620330888619,0.6863867684478372,0.4534883720930231,0.25507431676522274,0.46916092673763404,0.3448275862068966,0.6551763497317658,0.3641727648376001,0.25096566461468967
Dindigul,393,0.273409517311956,0.668272143462983,0.2965116279069768,0.19258430557775305,0.3948027551659363,0.20689655172413787,0.6479853897956855,0.5208014958794063,0.4540969081359053
Dindigul,394,0.2532833020637898,0.545180540409548,0.10465116279069775,0.1793191625379579,0.3713212273011907,0.10344827586206894,0.5449149640452002,0.29648883861584985,0.11076477162828138
Dindigul,395,0.12826198192051833,0.345919665576154,0.04069767441860456,0.12050503436151522,0.19755792110206638,0.17733990147783266,0.3127496861088918,0.1464484406380572,0.07495265782173859
Dindigul,396,0.17311956336346532,0.23641403126135954,0.26162790697674426,0.26690107080070324,0.13541014402003784,0.4433497536945814,0.14028078986417103,0.15617627369052842,0.14183108542440018
Dindigul,397,0.15845130479276795,0.14650733066763605,0.5058139534883719,0.28783762186351297,0.08688165309956161,0.7192118226600984,0.07556215043944782,0.009524688935570997,0.000299689018351971
Dindigul,398,0.4586389220535562,0.18815885132679028,0.8023255813953489,0.5561770816685309,0.37523481527864766,0.9014778325123152,0.26035840657459214,0.05567995567764722,0.0017691786494014906
Dindigul,399,0.7192563534026953,0.42280079970919665,0.9069767441860465,0.7402908742208723,0.6757983719474012,0.832512315270936,0.6886200205455998,0.1937717860523096,0.15821698064037898
Dindigul,400,0.7492751151287732,0.5471192293711378,0.7906976744186045,0.6969793830909377,0.7692548528490921,0.684729064039409,0.8168017349617623,0.29507144670929614,0.07797416014686208
Dindigul,401,0.500596964011598,0.8241548527808069,0.5116279069767443,0.37989451813968367,0.6288353162179083,0.31527093596059136,0.6893048738728456,0.5122648260578498,0.3069336746216969
Dindigul,402,0.40371823298652526,0.8368623530837275,0.45930232558139505,0.27409301582227935,0.5566687539135879,0.2463054187192118,0.6804017806186509,0.4829382026362566,0.17148292496481912
Dindigul,403,0.42350332594235046,0.7474100327153762,0.47093023255813954,0.2927920728783761,0.5737319974953035,0.29556650246305444,0.6631663052162996,0.3419284840370276,0.13168219644542764
Dindigul,404,0.4775712092785259,0.6485066036592754,0.4999999999999999,0.3747802461243408,0.5862554790231684,0.38423645320197053,0.6551763497317658,0.10259239594635149,0.019223530365591646
Dindigul,405,0.3967252259935188,0.6585635526475221,0.33139534883720917,0.3081348889244057,0.5079837194740138,0.24137931034482765,0.6494692386713845,0.6390359888270736,0.3888848672971235
Dindigul,406,0.19341633975780326,0.5106173512662062,0.08720930232558133,0.12338181237014566,0.3130870381966186,0.12807881773399002,0.48407716014153657,0.24174149911124446,0.17151477597160047
Dindigul,407,0.07675251577690591,0.3215497394886707,0.029069767441860357,0.0722390922167175,0.14777708202880382,0.18226600985221678,0.16584864741467897,0.08597151365451648,0.006973922712084272
